MissingRate,F1_Score,Accuracy
0.05,0.817020248873779,0.8440753045404208
0.1,0.7818330757812657,0.8106312292358805
0.3,0.8045292373475735,0.8344407530454042
0.5,0.7989843679086176,0.8250276854928018
0.7,0.7506609041581433,0.7964562569213731
0.9,0.596008602978942,0.6775193798449612
