MissingRate,F1_Score,Accuracy
0.05,0.8181353589422248,0.8488372093023256
0.1,0.8151039713302005,0.8438538205980066
0.3,0.866608333086052,0.8862679955703211
0.5,0.8160624813035386,0.8485049833887043
0.7,0.7281561836048227,0.7775193798449612
0.9,0.5447102604997341,0.6732004429678848
