,Metric,Value
0,avg_kmeans_nmi,0.04707156135815048
1,std_kmeans_nmi,0.03005904490135038
2,avg_kmeans_ari,0.045654713684995796
3,std_kmeans_ari,0.038856102602967596
4,avg_dbscan_nmi,0.0
5,std_dbscan_nmi,0.0
6,avg_dbscan_ari,0.0
7,std_dbscan_ari,0.0
