,Metric,Value
0,avg_kmeans_nmi,0.32964717197318094
1,std_kmeans_nmi,0.048057019612390194
2,avg_kmeans_ari,0.41356453089996553
3,std_kmeans_ari,0.0535995362003393
4,avg_dbscan_nmi,0.11385150518129065
5,std_dbscan_nmi,0.030922928994827452
6,avg_dbscan_ari,0.008168996614569848
7,std_dbscan_ari,0.00797241768994019
