,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8
avg_accuracy,0.8311188216966435,0.8315536043053392,0.8324229334843979,0.8326405608270783,0.8415519520370107,0.8476365481754236,0.8556790822829627,0.8767624982297125,0.8887192560071755
std_accuracy,0.018364082308423773,0.018187484405788455,0.01774567556650094,0.018596725255737242,0.01803013596402382,0.02080891169936281,0.019208501340830388,0.014617888291344649,0.010931676928663413
avg_f1_score,0.8239467957298274,0.8243979338077875,0.8254249265307682,0.8260037010599275,0.8359887861602642,0.8428954284300575,0.8514175262494469,0.8726264249620541,0.8843299794598961
std_f1_score,0.01822104420758559,0.01801802546142153,0.017600250636824737,0.018786677831728216,0.0178415328050479,0.020568420304041244,0.01921765195417893,0.014965195817777579,0.011216435813410964
