MissingRate,F1_Score,Accuracy
0.05,0.8848838781623807,0.885
0.1,0.8597993563512863,0.86
0.3,0.8393711551606289,0.8399999999999999
0.5,0.8198559720125831,0.82
0.7,0.6627204189335125,0.6649999999999999
0.9,0.5849498470455391,0.6
