MissingRate,F1_Score,Accuracy
0.05,0.8898120535861229,0.89
0.1,0.8898120535861229,0.89
0.3,0.8597302333159276,0.8600000000000001
0.5,0.8141659641170044,0.8150000000000001
0.7,0.6641561162491395,0.665
0.9,0.519393912171987,0.53
