MissingRate,F1_Score,Accuracy
0.05,0.849566783079635,0.85
0.1,0.8248841146017012,0.825
0.3,0.7190769979631668,0.72
0.5,0.7493975401292475,0.75
0.7,0.6532069327839098,0.655
0.9,0.6291585310617721,0.6399999999999999
