dataset_name,mean,mice,rbfn,genrbf,ik,kpca,ppca,mpk
australian_rate_0.3,0.673913043478261,0.6695652173913043,0.0014492753623188,0.4797101449275362,0.555072463768116,0.5521739130434783,0.655072463768116,0.8565217391304347
australian_rate_0.4,0.673913043478261,0.6695652173913043,0.0014492753623188,0.4797101449275362,0.555072463768116,0.5521739130434783,0.655072463768116,0.8565217391304347
australian_rate_0.5,0.673913043478261,0.6695652173913043,0.0014492753623188,0.4797101449275362,0.555072463768116,0.5521739130434783,0.655072463768116,0.8565217391304347
australian_rate_0.6,0.673913043478261,0.6695652173913043,0.0014492753623188,0.4797101449275362,0.555072463768116,0.5521739130434783,0.655072463768116,0.8565217391304347
australian_rate_0.7,0.673913043478261,0.6695652173913043,0.0014492753623188,0.4797101449275362,0.555072463768116,0.5521739130434783,0.655072463768116,0.8565217391304347
australian_rate_0.8,0.673913043478261,0.6695652173913043,0.0014492753623188,0.4797101449275362,0.555072463768116,0.5521739130434783,0.655072463768116,0.8565217391304347
heart_rate_0.05,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.1,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.2,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.3,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.4,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.5,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.6,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.7,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
heart_rate_0.8,0.5179781420765027,0.5279781420765028,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5908743169398907
adult_rate_0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
adult_rate_0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540983606557377
student_rate_0.05,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.1,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.2,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.3,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.4,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.5,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.6,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.7,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
student_rate_0.8,0.5331782945736434,0.534716756112105,0.0,0.4145259391771019,0.417567084078712,0.550041741204532,0.5546571258199164,0.5608467501490757
banknote_rate_0.05,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.1,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.2,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.3,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.4,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.5,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.6,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.7,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
banknote_rate_0.8,0.8884963503649634,0.9140066357000662,0.54750099535501,0.8505958858659589,0.5553921698739217,0.9941738553417384,0.9620968812209688,0.9329635036496352
sonar_rate_0.05,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.1,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.2,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.3,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.4,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.5,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.6,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.7,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
sonar_rate_0.8,0.5346109175377468,0.5346109175377468,0.0,0.5346109175377468,0.5336817653890825,0.8220673635307781,0.7594657375145178,0.7927990708478513
spam_rate_0.05,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.1,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.2,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.3,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.4,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.5,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.6,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.7,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
spam_rate_0.8,0.8154760893169051,0.8154760893169051,0.0,0.8782854175518103,0.6059552471321343,0.8267719397630175,0.710278289194165,0.9467476278147572
wine_rate_0.05,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.1,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.2,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.3,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.4,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.5,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.6,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.7,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
wine_rate_0.8,0.92011784212708,0.9284289690294308,0.0004615384615384,0.9781436608041688,0.7538864215076687,0.943359744181915,0.0,0.9929198791970156
