MissingRate,F1_Score,Accuracy
0.05,0.4096926015696072,0.5555932203389831
0.1,0.38405363332609815,0.572316384180791
0.3,0.27891136768900704,0.46451977401129946
0.5,0.2564787687182414,0.39045197740112997
0.7,0.17915515400303336,0.3235593220338983
0.9,0.11395830923950949,0.28638418079096045
