MissingRate,F1_Score,Accuracy
0.05,0.4126975040379876,0.5993220338983051
0.1,0.4294623323448983,0.5924293785310735
0.3,0.3449918364099711,0.511638418079096
0.5,0.30825281974131585,0.4542937853107345
0.7,0.16837718102863836,0.3435593220338983
0.9,0.11269204368991495,0.266045197740113
