,Metric,Value
0,avg_kmeans_nmi,0.7733417161014029
1,std_kmeans_nmi,0.09216090174013432
2,avg_kmeans_ari,0.8307340740528885
3,std_kmeans_ari,0.08156480854275737
4,avg_dbscan_nmi,0.08545195756597763
5,std_dbscan_nmi,0.053591585960875765
6,avg_dbscan_ari,-0.052524033488950475
7,std_dbscan_ari,0.027208958916327578
