,Metric,Value
0,avg_kmeans_nmi,0.7630674909249116
1,std_kmeans_nmi,0.09150411746579229
2,avg_kmeans_ari,0.8202555991900742
3,std_kmeans_ari,0.08183981010459408
4,avg_dbscan_nmi,0.08205434836889966
5,std_dbscan_nmi,0.04876281199192473
6,avg_dbscan_ari,-0.052921323660949114
7,std_dbscan_ari,0.027547314787659198
