,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8
avg_accuracy,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.544535519125683,0.5412021857923497,0.5345901639344263,0.5510928961748635
std_accuracy,0.005281075159934254,0.005281075159934254,0.005281075159934254,0.005281075159934254,0.005281075159934254,0.008312479505926288,0.008781337454251643,0.01402105292230279,0.025134236048316796
avg_f1_score,0.14046850287965146,0.14046850287965146,0.14046850287965146,0.14046850287965146,0.14046850287965146,0.15199939654972333,0.16069086364483248,0.15155909133522455,0.20724758716753375
std_f1_score,0.000888594280045007,0.000888594280045007,0.000888594280045007,0.000888594280045007,0.000888594280045007,0.019991651470706712,0.0228467138493876,0.021105295868048126,0.02879789362927072
