MissingRate,F1_Score,Accuracy
0.05,0.8999088399265393,0.9
0.1,0.8879333349336571,0.8879999999999999
0.3,0.81857440511798,0.8190000000000002
0.5,0.7347885261712221,0.735
0.7,0.6814622510063204,0.682
0.9,0.5755976652565604,0.5770000000000001
