MissingRate,F1_Score,Accuracy
0.05,0.884900751431297,0.885
0.1,0.8768695034290239,0.877
0.3,0.8597029686088643,0.86
0.5,0.8046006982599906,0.805
0.7,0.715656269582699,0.716
0.9,0.5801947583942144,0.5820000000000001
