MissingRate,F1_Score,Accuracy
0.05,0.8989662596890178,0.899
0.1,0.8788731879868387,0.8790000000000001
0.3,0.8167148096678736,0.817
0.5,0.7655120692103965,0.766
0.7,0.6368474303323797,0.638
0.9,0.536872873844422,0.5389999999999999
