,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8
avg_accuracy,0.5553921698739217,0.5553921698739217,0.5553921698739217,0.5553921698739217,0.5553921698739217,0.5553921698739217,0.5553921698739217,0.5553921698739217,0.5553921698739217
std_accuracy,0.0007931990673379041,0.0007931990673379041,0.0007931990673379041,0.0007931990673379041,0.0007931990673379041,0.0007931990673379041,0.0007931990673379041,0.0007931990673379041,0.0007931990673379041
avg_f1_score,0.357075161247861,0.357075161247861,0.357075161247861,0.357075161247861,0.357075161247861,0.357075161247861,0.357075161247861,0.357075161247861,0.357075161247861
std_f1_score,0.000327802365648237,0.000327802365648237,0.000327802365648237,0.000327802365648237,0.000327802365648237,0.000327802365648237,0.000327802365648237,0.000327802365648237,0.000327802365648237
