MissingRate,F1_Score,Accuracy
0.05,0.6992773892773894,0.7388888888888889
0.1,0.7460606060606061,0.7861111111111111
0.3,0.7711655011655012,0.8138888888888889
0.5,0.6186546786546787,0.6944444444444444
0.7,0.4957542457542458,0.6194444444444445
0.9,0.47441225441225443,0.6444444444444445
