MissingRate,F1_Score,Accuracy
0.05,0.746060606060606,0.7861111111111111
0.1,0.7683682983682983,0.8083333333333332
0.3,0.746060606060606,0.7861111111111111
0.5,0.7053246753246754,0.7388888888888889
0.7,0.6073526473526474,0.6916666666666667
0.9,0.6600832500832501,0.7388888888888889
