MissingRate,F1_Score,Accuracy
0.05,0.7266666666666667,0.7611111111111111
0.1,0.746060606060606,0.7861111111111111
0.3,0.6866666666666666,0.7166666666666667
0.5,0.6892307692307692,0.7611111111111111
0.7,0.6613519813519814,0.711111111111111
0.9,0.3821978021978022,0.6194444444444445
