MissingRate,F1_Score,Accuracy
0.05,0.446883230904302,0.6428571428571429
0.1,0.446883230904302,0.6428571428571429
0.3,0.4898785425101215,0.6428571428571429
0.5,0.475,0.5714285714285714
0.7,0.5906432748538011,0.6428571428571429
0.9,0.3823529411764706,0.6190476190476191
