,Metric,Value
0,avg_kmeans_nmi,0.08072174831256451
1,std_kmeans_nmi,0.060037050568350424
2,avg_kmeans_ari,0.10739507660693659
3,std_kmeans_ari,0.06060374382417143
4,avg_dbscan_nmi,0.022055735624446935
5,std_dbscan_nmi,0.027719495410129736
6,avg_dbscan_ari,-0.020741010002805725
7,std_dbscan_ari,0.017636311456097658
