MissingRate,F1_Score,Accuracy
0.05,0.8938882347040351,0.8940000000000001
0.1,0.8848419778176091,0.885
0.3,0.8668044269416789,0.867
0.5,0.8017408632790801,0.8019999999999999
0.7,0.7143221681298536,0.7150000000000001
0.9,0.5865668596015858,0.589
