MissingRate,F1_Score,Accuracy
0.05,0.8577878262061048,0.858
0.1,0.827832996275278,0.828
0.3,0.7603519970723014,0.7609999999999999
0.5,0.6715356435208386,0.6719999999999999
0.7,0.638642451024818,0.639
0.9,0.5750983013727531,0.576
