MissingRate,F1_Score,Accuracy
0.05,0.9410967741935485,0.9418181818181818
0.1,0.8854288199232091,0.8872727272727273
0.3,0.7423581981559855,0.7454545454545455
0.5,0.6432548497341753,0.6472727272727272
0.7,0.6091896440125618,0.6254545454545455
0.9,0.5023262752912394,0.5636363636363636
