MissingRate,F1_Score,Accuracy
0.05,0.9077479918398572,0.909090909090909
0.1,0.8737643447287947,0.8763636363636363
0.3,0.7606273013125422,0.7636363636363637
0.5,0.6632142601291539,0.6690909090909092
0.7,0.6826213752266928,0.6909090909090909
0.9,0.5006877943178253,0.5709090909090908
