MissingRate,F1_Score,Accuracy
0.05,0.9743976466613955,0.9745454545454546
0.1,0.9306552927035071,0.9309090909090909
0.3,0.8716550216972856,0.8727272727272727
0.5,0.7220339844143987,0.7236363636363636
0.7,0.6316231855592938,0.6363636363636364
0.9,0.45389646643846976,0.5454545454545454
