MissingRate,F1_Score,Accuracy
0.05,0.5520455030976287,0.5563636363636364
0.1,0.5593890194402906,0.5636363636363636
0.3,0.5857526292725679,0.6
0.5,0.529515729939908,0.56
0.7,0.48981156376013857,0.56
0.9,0.36371586292335445,0.5381818181818182
