MissingRate,F1_Score,Accuracy
0.05,0.9706853341319416,0.9709090909090909
0.1,0.959794344640702,0.96
0.3,0.8718952981211008,0.8727272727272727
0.5,0.7589653839165807,0.76
0.7,0.6598043468389765,0.6618181818181819
0.9,0.556373790753946,0.6145454545454545
