MissingRate,F1_Score,Accuracy
0.05,0.5520455030976287,0.5563636363636364
0.1,0.5520455030976287,0.5563636363636364
0.3,0.5303030303030303,0.5490909090909091
0.5,0.5588506693544952,0.5890909090909091
0.7,0.4293779858128649,0.5309090909090909
0.9,0.35531135531135527,0.5345454545454545
