MissingRate,F1_Score,Accuracy
0.05,0.4757142857142857,0.9073593073593074
0.1,0.4757142857142857,0.9073593073593074
0.3,0.5447038327526132,0.9164502164502164
0.5,0.47046680961315107,0.8887445887445887
0.7,0.4757142857142857,0.9073593073593074
0.9,0.47302197802197804,0.8978354978354979
