MissingRate,F1_Score,Accuracy
0.05,0.9079320827359976,0.908
0.1,0.9119037225655214,0.9120000000000001
0.3,0.8678697452058535,0.868
0.5,0.7958003835884927,0.796
0.7,0.6975370615048204,0.6980000000000001
0.9,0.5439964363696872,0.547
