MissingRate,F1_Score,Accuracy
0.05,0.9009502138198526,0.901
0.1,0.8769096587679494,0.877
0.3,0.8218063498132094,0.8219999999999998
0.5,0.7578530422918359,0.758
0.7,0.6587640830800513,0.659
0.9,0.5496731932214153,0.5519999999999999
