MissingRate,F1_Score,Accuracy
0.05,0.7508363831307718,0.7520000000000001
0.1,0.7463684494833904,0.747
0.3,0.6803418190370507,0.681
0.5,0.5972102286680477,0.5980000000000001
0.7,0.6016106955388354,0.602
0.9,0.5798256997654234,0.582
